Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       3/19          void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, char> > >::construct<std::pair<int const, char> >(std::_Rb_tree_node<std::pair<int const, char> >*, std::pair<int const, char>&&) [252]
                0.00    0.00       3/19          std::_Rb_tree_node<std::pair<int const, char> >::_Rb_tree_node<std::pair<int const, char> >(std::pair<int const, char>&&) [274]
                0.00    0.00       3/19          std::_Rb_tree_iterator<std::pair<int const, char> > std::map<int, char, std::less<int>, std::allocator<std::pair<int const, char> > >::insert<std::pair<int const, char>, void>(std::_Rb_tree_const_iterator<std::pair<int const, char> >, std::pair<int const, char>&&) [288]
                0.00    0.00       3/19          std::_Rb_tree_iterator<std::pair<int const, char> > std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_M_insert_<std::pair<int const, char> >(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, std::pair<int const, char>&&) [294]
                0.00    0.00       3/19          std::_Rb_tree_node<std::pair<int const, char> >* std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_M_create_node<std::pair<int const, char> >(std::pair<int const, char>&&) [296]
                0.00    0.00       3/19          std::_Rb_tree_iterator<std::pair<int const, char> > std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_M_insert_unique_<std::pair<int const, char> >(std::_Rb_tree_const_iterator<std::pair<int const, char> >, std::pair<int const, char>&&) [297]
[134]    0.0    0.00    0.00      19         std::pair<int const, char>&& std::forward<std::pair<int const, char> >(std::remove_reference<std::pair<int const, char> >::type&) [134]
-----------------------------------------------
                0.00    0.00       1/19          std::pair<std::__detail::_Hashtable_iterator<std::pair<std::string const, GFX::cTextureWrapper>, false, false>, bool>::pair<std::__detail::_Hashtable_iterator<std::pair<std::string const, GFX::cTextureWrapper>, false, false>, bool, void>(std::__detail::_Hashtable_iterator<std::pair<std::string const, GFX::cTextureWrapper>, false, false>&&, bool&&) [497]
                0.00    0.00       1/19          std::pair<std::_Rb_tree_iterator<std::pair<std::string const, STATE::iGameState* (*)()> >, bool>::pair<std::_Rb_tree_iterator<std::pair<std::string const, STATE::iGameState* (*)()> >, bool, void>(std::_Rb_tree_iterator<std::pair<std::string const, STATE::iGameState* (*)()> >&&, bool&&) [504]
                0.00    0.00       1/19          std::pair<std::_Rb_tree_iterator<std::pair<std::string const, STATE::cGameTransition* (*)()> >, bool>::pair<std::_Rb_tree_iterator<std::pair<std::string const, STATE::cGameTransition* (*)()> >, bool, void>(std::_Rb_tree_iterator<std::pair<std::string const, STATE::cGameTransition* (*)()> >&&, bool&&) [505]
                0.00    0.00       1/19          std::pair<std::_Rb_tree_iterator<std::pair<int const, char> >, bool>::pair<std::_Rb_tree_iterator<std::pair<int const, char> >, bool>(std::pair<std::_Rb_tree_iterator<std::pair<int const, char> >, bool>&&) [506]
                0.00    0.00       1/19          std::pair<std::_Rb_tree_iterator<std::pair<int const, char> >, bool>::pair<std::_Rb_tree_iterator<std::pair<int const, char> >, bool, void>(std::_Rb_tree_iterator<std::pair<int const, char> >&&, bool&&) [507]
                0.00    0.00       1/19          std::pair<bool, int>::pair<bool, int>(std::pair<bool, int>&&) [508]
                0.00    0.00       1/19          std::pair<bool, int>::pair<bool, int, void>(bool&&, int&&) [509]
                0.00    0.00       1/19          std::pair<bool, unsigned int>::pair<bool, int>(std::pair<bool, int>&&) [510]
                0.00    0.00       1/19          std::pair<std::__decay_and_strip<std::__detail::_Hashtable_iterator<std::pair<std::string const, GFX::cTextureWrapper>, false, false> >::__type, std::__decay_and_strip<bool>::__type> std::make_pair<std::__detail::_Hashtable_iterator<std::pair<std::string const, GFX::cTextureWrapper>, false, false>, bool>(std::__detail::_Hashtable_iterator<std::pair<std::string const, GFX::cTextureWrapper>, false, false>&&, bool&&) [578]
                0.00    0.00       1/19          std::pair<std::__decay_and_strip<bool>::__type, std::__decay_and_strip<int>::__type> std::make_pair<bool, int>(bool&&, int&&) [579]
                0.00    0.00       2/19          std::pair<std::_Rb_tree_iterator<std::pair<std::string const, STATE::iGameState* (*)()> >, bool>::pair<std::_Rb_tree_iterator<std::pair<std::string const, STATE::iGameState* (*)()> >, bool>(std::pair<std::_Rb_tree_iterator<std::pair<std::string const, STATE::iGameState* (*)()> >, bool>&&) [345]
                0.00    0.00       2/19          std::pair<std::_Rb_tree_iterator<std::pair<std::string const, STATE::cGameTransition* (*)()> >, bool>::pair<std::_Rb_tree_iterator<std::pair<std::string const, STATE::cGameTransition* (*)()> >, bool>(std::pair<std::_Rb_tree_iterator<std::pair<std::string const, STATE::cGameTransition* (*)()> >, bool>&&) [346]
                0.00    0.00       2/19          std::pair<bool, unsigned int>::pair<bool, unsigned int>(std::pair<bool, unsigned int>&&) [347]
                0.00    0.00       3/19          std::pair<std::__detail::_Hashtable_iterator<std::pair<std::string const, GFX::cTextureWrapper>, false, false>, bool>::pair<std::__detail::_Hashtable_iterator<std::pair<std::string const, GFX::cTextureWrapper>, false, false>, bool>(std::pair<std::__detail::_Hashtable_iterator<std::pair<std::string const, GFX::cTextureWrapper>, false, false>, bool>&&) [291]
[135]    0.0    0.00    0.00      19         bool&& std::forward<bool>(std::remove_reference<bool>::type&) [135]
-----------------------------------------------
                0.00    0.00      18/18          std::_Iter_base<std::move_iterator<GFX::cTextureMesh::Vertex*>, true>::_S_base(std::move_iterator<GFX::cTextureMesh::Vertex*>) [137]
[136]    0.0    0.00    0.00      18         std::move_iterator<GFX::cTextureMesh::Vertex*>::base() const [136]
-----------------------------------------------
                0.00    0.00      18/18          std::_Miter_base<std::move_iterator<GFX::cTextureMesh::Vertex*> >::iterator_type std::__miter_base<std::move_iterator<GFX::cTextureMesh::Vertex*> >(std::move_iterator<GFX::cTextureMesh::Vertex*>) [139]
[137]    0.0    0.00    0.00      18         std::_Iter_base<std::move_iterator<GFX::cTextureMesh::Vertex*>, true>::_S_base(std::move_iterator<GFX::cTextureMesh::Vertex*>) [137]
                0.00    0.00      18/18          std::move_iterator<GFX::cTextureMesh::Vertex*>::base() const [136]
-----------------------------------------------
                0.00    0.00      18/18          std::move_iterator<GFX::cTextureMesh::Vertex*> std::make_move_iterator<GFX::cTextureMesh::Vertex*>(GFX::cTextureMesh::Vertex* const&) [140]
[138]    0.0    0.00    0.00      18         std::move_iterator<GFX::cTextureMesh::Vertex*>::move_iterator(GFX::cTextureMesh::Vertex*) [138]
-----------------------------------------------
                0.00    0.00      18/18          GFX::cTextureMesh::Vertex* std::copy<std::move_iterator<GFX::cTextureMesh::Vertex*>, GFX::cTextureMesh::Vertex*>(std::move_iterator<GFX::cTextureMesh::Vertex*>, std::move_iterator<GFX::cTextureMesh::Vertex*>, GFX::cTextureMesh::Vertex*) [168]
[139]    0.0    0.00    0.00      18         std::_Miter_base<std::move_iterator<GFX::cTextureMesh::Vertex*> >::iterator_type std::__miter_base<std::move_iterator<GFX::cTextureMesh::Vertex*> >(std::move_iterator<GFX::cTextureMesh::Vertex*>) [139]
                0.00    0.00      18/18          std::_Iter_base<std::move_iterator<GFX::cTextureMesh::Vertex*>, true>::_S_base(std::move_iterator<GFX::cTextureMesh::Vertex*>) [137]
-----------------------------------------------
                0.00    0.00       2/18          std::vector<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> >::reserve(unsigned int) [512]
                0.00    0.00      16/18          GFX::cTextureMesh::Vertex* std::__uninitialized_move_a<GFX::cTextureMesh::Vertex*, GFX::cTextureMesh::Vertex*, std::allocator<GFX::cTextureMesh::Vertex> >(GFX::cTextureMesh::Vertex*, GFX::cTextureMesh::Vertex*, GFX::cTextureMesh::Vertex*, std::allocator<GFX::cTextureMesh::Vertex>&) [175]
[140]    0.0    0.00    0.00      18         std::move_iterator<GFX::cTextureMesh::Vertex*> std::make_move_iterator<GFX::cTextureMesh::Vertex*>(GFX::cTextureMesh::Vertex* const&) [140]
                0.00    0.00      18/18          std::move_iterator<GFX::cTextureMesh::Vertex*>::move_iterator(GFX::cTextureMesh::Vertex*) [138]
-----------------------------------------------
                0.00    0.00       6/17          __gnu_cxx::new_allocator<int>::allocate(unsigned int, void const*) [183]
                0.00    0.00      11/17          std::vector<int, std::allocator<int> >::max_size() const [149]
[141]    0.0    0.00    0.00      17         __gnu_cxx::new_allocator<int>::max_size() const [141]
-----------------------------------------------
                0.00    0.00       1/17          std::vector<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> >::reserve(unsigned int) [512]
                0.00    0.00      16/17          std::vector<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> >::_M_check_len(unsigned int, char const*) const [225]
[142]    0.0    0.00    0.00      17         std::vector<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> >::size() const [142]
-----------------------------------------------
                0.00    0.00       8/16          __gnu_cxx::__normal_iterator<GFX::cTextureMesh::Vertex*, std::vector<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> > >::difference_type __gnu_cxx::operator-<GFX::cTextureMesh::Vertex*, std::vector<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> > >(__gnu_cxx::__normal_iterator<GFX::cTextureMesh::Vertex*, std::vector<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> > > const&, __gnu_cxx::__normal_iterator<GFX::cTextureMesh::Vertex*, std::vector<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> > > const&) [220]
                0.00    0.00       8/16          void std::vector<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> >::_M_insert_aux<GFX::cTextureMesh::Vertex const&>(__gnu_cxx::__normal_iterator<GFX::cTextureMesh::Vertex*, std::vector<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> > >, GFX::cTextureMesh::Vertex const&) [231]
[143]    0.0    0.00    0.00      16         __gnu_cxx::__normal_iterator<GFX::cTextureMesh::Vertex*, std::vector<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> > >::base() const [143]
-----------------------------------------------
                0.00    0.00       5/14          __gnu_cxx::new_allocator<GFX::cTextureMesh::Vertex>::allocate(unsigned int, void const*) [202]
                0.00    0.00       9/14          std::vector<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> >::max_size() const [161]
[144]    0.0    0.00    0.00      14         __gnu_cxx::new_allocator<GFX::cTextureMesh::Vertex>::max_size() const [144]
-----------------------------------------------
                0.00    0.00       1/12          std::vector<STATE::iGameState*, std::allocator<STATE::iGameState*> >::begin() [523]
                0.00    0.00       5/12          __gnu_cxx::__normal_iterator<STATE::iGameState**, std::vector<STATE::iGameState*, std::allocator<STATE::iGameState*> > >::operator-(int const&) const [205]
